technique,summary,success,error,latency,summary_length,rouge1_precision,rouge1_recall,rouge1_f1,rouge2_precision,rouge2_recall,rouge2_f1,rougeL_precision,rougeL_recall,rougeL_f1,news_id,sentences_count,original_length
Position Biased,"Hoje, 8 de março, no Dia Internacional da Mulher, finalizamos a 8ª Edição do Caminhos Amefricanos: Programa de Intercâmbios Sul-Sul, em Santo Domingo, na República Dominicana. Um aspecto fundamental do programa é o enfoque na paridade de gênero, garantida pelo artigo 9º da Portaria Interministerial nº 233, que institui o [Caminhos](https://www.gov.br/igualdaderacial/pt-br/assuntos/caminhos-amefricanos-1) [Amefricanos](https://www.gov.br/igualdaderacial/pt-br/assuntos/caminhos-amefricanos-1). O Programa objetiva contribuir com a promoção da igualdade racial por meio de intercâmbios de curta duração no exterior, particularmente, em países africanos, latino-americanos e caribenhos, fortalecendo a implementação da Lei nº 10.639/2003, que tornou obrigatório o ensino da História e Cultura Afro-brasileira e Africana. A comprovação da efetividade do Caminhos Amefricanos vem a partir dos relatos dos intercambistas sobre os impactos em suas trajetórias profissionais e de como a experiência repercute profundamente nas suas trajetórias de vida, suas famílias e seus territórios, uma vez que ele amplia o direito da população negra de vivenciar experiências formativas por meio de intercâmbios internacionais.",True,,0.032578229904174805,1212,0.35323383084577115,0.6893203883495146,0.4671052631578948,0.21,0.4117647058823529,0.2781456953642384,0.263681592039801,0.5145631067961165,0.3486842105263158,doc_07_24_syn_short_5741,4,3665
Position Biased,"**Brasília, 05/03/2026** – O Ministério da Justiça e Segurança Pública (MJSP) reúne, nesta sexta-feira (6), autoridades do Governo Federal para apresentar os resultados da Operação Mulher Segura e da Operação Alerta Lilás. As iniciativas são voltadas à prevenção e ao enfrentamento da violência contra mulheres em todo o país. A Operação Mulher Segura, coordenada pelo MJSP, cumpriu 20% dos cerca de 8 mil mandados de prisão em aberto, garantindo proteção às mulheres em situação de risco. Já a Operação Alerta Lilás, conduzida pela Polícia Rodoviária Federal, cumpriu mais de 300 mandados.",True,,0.027947664260864258,590,0.6814159292035398,0.7,0.6905829596412556,0.5,0.5137614678899083,0.5067873303167421,0.504424778761062,0.5181818181818182,0.5112107623318385,doc_19_28_syn_extract_middle_7548,4,1566
Position Biased,"**LUTA CONTRA A FOME E A DESNUTRIÇÃO** – A 39ª Conferência Regional é um espaço de diálogo e discussão técnica e política em alto nível sobre os progressos e desafios da América Latina e do Caribe na luta contra a fome e a desnutrição. Por decisão adotada pelos países-membros da região na 38ª sessão, o Brasil sediará a 39ª Conferência Regional da FAO, demonstrando grande interesse e compromisso em promover os esforços regionais de combate à fome e à desnutrição.",True,,0.025957107543945312,466,0.6595744680851063,0.9253731343283582,0.7701863354037266,0.5483870967741935,0.7727272727272727,0.6415094339622641,0.3829787234042553,0.5373134328358209,0.4472049689440994,doc_01_28_syn_extract_middle_8657,4,466
Position Biased,"O Aprimora Rede+ conta com os eixos de Reordenamento das Provisões Socioassistenciais, articulação da Rede, fortalecimento de parcerias, educação permanente e Gestão da Informação e Acompanhamento da Rede Socioassistencial. A iniciativa é fruto de um Acordo de Cooperação Técnica firmado entre a Sudene e o MDS em setembro do ano passado. As instituições apostam na estratégia de promover uma formação continuada, aprimorando as provisões de serviços, programas e projetos executados pelas entidades e Organizações da Sociedade Civil (OSCs) no âmbito do Sistema Único de Assistência Social (SUAS).",True,,0.025972604751586914,597,0.78,0.7722772277227723,0.7761194029850748,0.6363636363636364,0.63,0.6331658291457286,0.73,0.7227722772277227,0.7263681592039801,doc_03_04_syn_extract_middle_5658,4,597
Position Biased,! [julio_camara.jpeg](https://www.gov.br/ird/pt-br/assuntos/noticias/noticias-2025/deputado-julio-lopes-propoe-transformacao-da-ansn-em-agencia-reguladora-nuclear/julio_camara.jpeg/@@images/b2dead18-6c7c-43b9-8a64-6eb14fd12459.jpeg),True,,0.027489423751831055,232,0.2,0.08139534883720931,0.115702479338843,0.058823529411764705,0.023529411764705882,0.03361344537815126,0.2,0.08139534883720931,0.115702479338843,doc_05_02_syn_extract_first_2312,4,231
Position Biased,"Trilha do Ararapira, financiada pelo Programa Biodiversidade Litoral do Paraná, tem 15km, sete pontes suspensas, passarela, sinalização completa e conecta três comunidades caiçaras ! O Parque Nacional do Superagui, no litoral norte do Paraná, abriu um novo capítulo em sua história, ao inaugurar sua primeira trilha bimodal estruturada e aberta à visitação pública de forma permanente. A travessia completa é formada pelos trechos Trilha do Ararapira (15 km), Praia Deserta (21 km) e Trilha da Praia Deserta (3 km). > “A Trilha é o primeiro atrativo turístico estruturado e sinalizado aberto à visitação pública desde a criação do Parque Nacional do Superagui, há 36 anos”, afirma Wagner Cardoso, analista ambiental do ICMBio e coordenador da iniciativa.",True,,0.04004359245300293,754,0.5206611570247934,0.6176470588235294,0.5650224215246638,0.31666666666666665,0.37623762376237624,0.3438914027149321,0.2975206611570248,0.35294117647058826,0.3228699551569507,doc_15_09,4,7525
Position Biased,"! [Imagem Cartilha de inovação](https://www.gov.br/conitec/pt-br/assuntos/noticias/2025/dezembro/inovacao-normativa-da-conitec-entenda-o-que-mudou/inovacao-normativa-da-conitec-entenda-o-que-mudou_banner-conitec.png/@@images/944e9f1a-da5b-409e-8467-8dbb76bd88a8.png) A Secretaria-Executiva da Conitec publicou hoje uma Cartilha sobre as recentes mudanças trazidas pelas publicações do novo Decreto (Decreto nº 12.716, de 12 de novembro de 2025) e na nova portaria (Portaria GM/MS nº 8.817, de 21/11/2025), O material foi elaborado com o objetivo de apresentar e explicar, de forma clara e acessível, quais são as inovações nos processos de avaliação da Conitec e o porquê são mudanças importantes.",True,,0.029046058654785156,697,0.4,0.6493506493506493,0.49504950495049516,0.27419354838709675,0.4473684210526316,0.33999999999999997,0.336,0.5454545454545454,0.4158415841584158,doc_05_03,4,1255
Position Biased,"Neste mês de fevereiro, a Cerimônia do Chá e o concerto musical na Casa Pacheco Leão acontecem nos dias 27 e 28, respectivamente. A cerimônia será conduzida pela professora Li Lu, com acompanhamento musical da professora Jing Tingting, que toca o instrumento de cordas dedilhadas tradicional chinês zhongruan. Gratuita, a atividade acontece, na sexta-feira, em dois horários, às 11h e às 15h. No sábado, dia 28, o concerto “Harmonias brasileiras” será apresentado pela Orquestra Carioca de Flautas, ao ar livre, na varanda da Casa, em duas sessões, às 9h30 e às 16h Assim como na cerimônia, não é preciso adquirir ingresso para o arboreto.",True,,0.02814030647277832,639,0.38596491228070173,0.5866666666666667,0.4656084656084656,0.17699115044247787,0.2702702702702703,0.21390374331550802,0.21929824561403508,0.3333333333333333,0.2645502645502646,doc_07_10,4,2512
Position Biased,"Texto saiu no Diário Oficial da União dessa quarta-feira (25) e reforça a criminalização da prática, impondo medidas efetivas de prevenção por meio de educação para vulneráveis e empregadores ! [MDHC celebra publicação de decreto que reforça combate global ao trabalho escravo](https://www.gov.br/mdh/pt-br/assuntos/noticias/2026/fevereiro/mdhc-celebra-publicacao-de-decreto-que-reforca-combate-global-ao-trabalho-escravo/whatsapp-image-2026-02-27-at-14-47-25.jpeg/@@images/60c7bbf5-4a48-45b6-a880-b72fcec1a5a9.jpeg)",True,,0.028357982635498047,516,0.391304347826087,0.5217391304347826,0.4472049689440994,0.2087912087912088,0.27941176470588236,0.23899371069182387,0.2717391304347826,0.36231884057971014,0.31055900621118016,doc_19_15_syn_extract_first_2343,4,515
Position Biased,"Medida estabelece diretrizes para resgate e manejo de animais em desastres, considerando os impactos ambientais, sanitários, sociais e conectando às políticas de defesa civil e segurança de barragens ! [Saiu no DOU](https://www.gov.br/planalto/pt-br/acompanhe-o-planalto/noticias/2026/03/presidente-lula-sanciona-lei-que-cria-a-politica-de-acolhimento-e-manejo-de-animais-resgatados-amar/saiu-no-dou/@@images/201f4d1d-30ce-4228-b480-e2d0342d845b.jpeg)",True,,0.025978565216064453,451,0.547945205479452,0.5405405405405406,0.54421768707483,0.3333333333333333,0.3287671232876712,0.33103448275862074,0.4246575342465753,0.4189189189189189,0.42176870748299317,doc_15_36_syn_extract_first_6464,4,450
Position Biased,"Ações incluem doação inicial de R$ 200 mil via Fundação BB, flexibilização de crédito e renegociação de dívidas para pessoas físicas, empresas e produtores rurais, além de apoio aos municípios atingidos ! O Banco do Brasil acionou o protocolo do Programa Ajuda Humanitária e lançou campanha de apoio às pessoas atingidas pelas fortes chuvas na região da Zona da Mata, em Minas Gerais. A doação inicial é de R$ 200 mil, realizada por meio da Fundação Banco do Brasil, destinada a instituições sem fins lucrativos da região. **MEDIDAS PARA PESSOAS FÍSICAS –** Clientes pessoas físicas contam com carência de até seis meses para o pagamento da primeira parcela nas operações de renovação ou contratação do BB Crédito Consignado e do BB Crédito Salário.",True,,0.03415942192077637,749,0.4041095890410959,0.7023809523809523,0.5130434782608695,0.27586206896551724,0.4819277108433735,0.3508771929824561,0.273972602739726,0.47619047619047616,0.34782608695652173,doc_17_26,4,5301
Position Biased,"A participação da sociedade é fundamental para avançar nos debates e estratégias de enfrentamento da prática discriminatória, destaca a ministra da Igualdade Racial, Anielle Franco. “Esse comitê amplia a participação de povos, comunidades tradicionais e grupos historicamente vulnerabilizados nos debates sobre o racismo ambiental e esse é um avanço muito importante. O problema é coletivo e as soluções também precisam ser. Ao jogar luz sobre o tema, o Ministério da Igualdade Racial consolida sua visibilidade institucional dentro e fora do Brasil e aponta caminhos para o aperfeiçoamento das legislações vigentes e das correções históricas no campo da justiça climática”.",True,,0.026549100875854492,674,0.41964285714285715,0.7704918032786885,0.5433526011560693,0.26126126126126126,0.48333333333333334,0.3391812865497076,0.3125,0.5737704918032787,0.4046242774566474,doc_15_16_syn_extract_middle_3677,4,675
Position Biased,"Representando a B3, o vice-presidente de produtos e clientes, Luiz Masagão, enfatizou a importância da educação financeira para a vida prática e para o desenvolvimento do País. “A educação financeira é essencial para qualquer carreira e para a vida cotidiana. Ela transforma conceitos em algo aplicável, ajudando as pessoas a tomar decisões melhores. A OLITEF cumpre um papel fundamental ao levar esse conhecimento de forma acessível aos jovens”.",True,,0.026465415954589844,446,0.7922077922077922,0.8591549295774648,0.8243243243243243,0.6447368421052632,0.7,0.6712328767123288,0.7532467532467533,0.8169014084507042,0.7837837837837838,doc_11_25_syn_extract_middle_1096,4,446
Position Biased,"O conceito do Programa foi elevado pela segunda vez consecutiva e se refere à Avaliação Quadrienal 2021-2024 ! [2025-09-10_Escola de Governo_Pós_DeividOliveira (7) v2.JPG](https://www.gov.br/cdtn/pt-br/centrais-de-conteudo/noticias/programa-de-pos-graduacao-do-cdtn-alcanca-nota-6-na-capes/2025-09-10_escola-de-governo_pos_deividoliveira-7-v2.jpg/@@images/42f1ffe3-1e71-4e0c-ad2b-986d40e88998.jpeg) O **Programa de Pós-Graduação em Ciência e Tecnologia das Radiações, Minerais e Materiais (PPG-CDTN)** conquistou **nota 6** na Avaliação Quadrienal 2021-2024 da Coordenação de Aperfeiçoamento de Pessoal de Nível Superior (Capes). O resultado consolida a Pós-Graduação do Centro de Desenvolvimento da Tecnologia Nuclear (CDTN) como um Programa de Excelência, reconhecimento concedido a cursos com comprovada distinção nacional e inserção internacional significativa, em uma escala que varia de 1 a 7.",True,,0.02645134925842285,899,0.445859872611465,0.7070707070707071,0.546875,0.33974358974358976,0.5408163265306123,0.4173228346456693,0.3184713375796178,0.5050505050505051,0.390625,doc_11_08_syn_short_6574,4,1413
Position Biased,"Presidente em exercício reforça que o mais urgente é socorro às vítimas e anuncia recursos de R$ 800 por pessoa desabrigada, a serem destinados às prefeituras ! Nesta terça-feira, 24 de fevereiro, o presidente da República em exercício e ministro do Desenvolvimento, Indústria, Comércio e Serviços (MDIC), Geraldo Alckmin, fez um balanço das ações do Governo do Brasil na Zona da Mata Mineira, especialmente nas cidades de Juiz de Fora e Ubá, principais atingidas pelas fortes chuvas das últimas horas. A primeira tarefa é a Defesa, as Forças Armadas, a logística, tropa, viatura, apoio ao Corpo de Bombeiros, à Saúde e à equipe da Força Nacional do SUS. A primeira tarefa é a Defesa, as Forças Armadas, a logística, tropa, viatura, apoio ao Corpo de Bombeiros, à Saúde e à equipe da Força Nacional do SUS.",True,,0.034507036209106445,806,0.33783783783783783,0.5208333333333334,0.4098360655737705,0.16326530612244897,0.25263157894736843,0.19834710743801653,0.23648648648648649,0.3645833333333333,0.28688524590163933,doc_19_08,4,4007
Position Biased,Evento em Brasília reúne autoridades da América Latina e do Caribe para discutir políticas de combate à fome e fortalecimento da agricultura familiar ! [WhatsApp Image 2026-03-03 at 12.01.47 (1).jpeg](https://www.gov.br/fnde/pt-br/assuntos/noticias/fnde-reforca-papel-do-pnae-na-39a-conferencia-regional-da-fao-1/whatsapp-image-2026-03-03-at-12-01-47-1.jpeg/@@images/4de8c4b0-8350-4d9b-be97-98b8463684ea.jpeg) Foto: ASCOM/FNDE [WhatsApp Image 2026-03-03 at 12.03.51.jpeg](https://www.gov.br/fnde/pt-br/assuntos/noticias/fnde-reforca-papel-do-pnae-na-39a-conferencia-regional-da-fao-1/whatsapp-image-2026-03-03-at-12-03-51.jpeg/@@images/d366884b-0303-40fe-bdb8-8d701e471b74.jpeg),True,,0.029835224151611328,678,0.25196850393700787,0.38095238095238093,0.30331753554502366,0.16666666666666666,0.25301204819277107,0.20095693779904306,0.2125984251968504,0.32142857142857145,0.2559241706161137,doc_17_29_syn_short_3938,4,3028
Position Biased,"Proposta introduz contabilização dupla e modelo híbrido para reduzir encargos e alinhar operação à realidade do sistema. O Ministério de Minas e Energia (MME) abriu, nesta segunda-feira (02/03), uma consulta pública para discutir diretrizes de modernização do mercado de energia elétrica brasileiro. A proposta estabelece a implementação da contabilização dupla no Mercado de Curto Prazo e a transição para um modelo híbrido de formação de preços, que passa a incorporar ofertas de quantidade de energia. A iniciativa busca aproximar a programação da operação da realidade do sistema em tempo real, especialmente diante do crescimento das fontes renováveis variáveis e da geração distribuída.",True,,0.03259587287902832,692,0.6557377049180327,0.7766990291262136,0.7111111111111111,0.4628099173553719,0.5490196078431373,0.5022421524663677,0.5245901639344263,0.6213592233009708,0.5688888888888889,doc_09_07,4,3207
Position Biased,"Estado define delegados e propostas para evento nacional, marcado para maço em Aracruz (ES) ! [Cópia de carrossel - 2026-02-03T131203.030 (1).png](https://www.gov.br/culturaviva/pt-br/acesso-a-informacao/noticias/rumo-a-6a-teia-nacional-mato-grosso-do-sul-realiza-encontro-estadual-da-rede-dos-pontos-de-cultura/copia-de-carrossel-2026-02-03t131203-030-1.png/@@images/50907d1f-73c4-4ac5-b657-884a3f2f65cd.png)",True,,0.027002334594726562,409,0.38571428571428573,0.375,0.3802816901408451,0.21739130434782608,0.2112676056338028,0.21428571428571427,0.24285714285714285,0.2361111111111111,0.23943661971830987,doc_07_02_syn_extract_first_4111,4,408
Position Biased,"[SITE 2026 (6).png](https://www.gov.br/cade/pt-br/assuntos/noticias/cade-seleciona-consultor-para-apoiar-elaboracao-do-guia-de-abuso-de-poder-economico/site-2026-6.png/@@images/6804af79-ad25-46fe-8543-8575d06966e2.png) O Conselho Administrativo de Defesa Econômica (Cade) abriu processo seletivo para contratação de consultoria técnica para a elaboração do **Guia de Abuso de Poder Econômico** da autarquia. A iniciativa visa consolidar orientações técnicas, jurídicas e econômicas sobre condutas unilaterais e abuso de posição dominante, fortalecendo a atuação institucional do Cade e a promoção da cultura da concorrência. A consultoria terá como foco a produção de estudos e análises sobre práticas concorrenciais e antitruste, a partir da legislação brasileira, da jurisprudência do Tribunal do Cade e de referências nacionais e internacionais.",True,,0.027752399444580078,848,0.4520547945205479,0.7333333333333333,0.5593220338983051,0.3724137931034483,0.6067415730337079,0.4615384615384616,0.4315068493150685,0.7,0.5338983050847458,doc_09_02,4,2018
Position Biased,"Memorando assinado na China prevê uso de capacidade produtiva internacional, intercâmbio técnico e pode elevar escala de fabricação de imunizantes brasileiros ! [ministro](https://www.gov.br/saude/pt-br/assuntos/noticias/2026/marco/fiocruz-firma-acordo-com-empresa-chinesa-wuxi-biologics-para-ampliar-producao-de-vacinas-para-o-sus/ministro.jpg/@@images/cb46ad4a-80e1-4e1f-b205-6e39baadccb9.jpeg)",True,,0.028093338012695312,396,0.5737704918032787,0.5072463768115942,0.5384615384615384,0.4,0.35294117647058826,0.37500000000000006,0.3770491803278688,0.3333333333333333,0.3538461538461538,doc_09_42_syn_extract_first_1158,4,395
Position Biased,"Ação conjunta levará a mensagem ""Se liga, ou eu ligo 180"" para postos rodoviários em todas as capitais do país ! [apresentação - carnaval 2026.png](https://www.gov.br/mulheres/pt-br/central-de-conteudos/noticias/2026/fevereiro/ministerio-das-mulheres-e-prf-firmam-parceria-para-campanha-de-enfrentamento-a-violencia-no-carnaval/apresentacao-carnaval-2026.png/@@images/e7b01977-fd52-43bd-a87f-85ae3d5f9a3a.png) ! [MM_Site_Carrossel (41).png](https://www.gov.br/mulheres/pt-br/central-de-conteudos/noticias/2026/fevereiro/ministerio-das-mulheres-e-prf-firmam-parceria-para-campanha-de-enfrentamento-a-violencia-no-carnaval/mm_site_carrossel-41.png/@@images/25ba3f48-964f-4d82-a71d-f0d5d5b4a419.png)",True,,0.02782726287841797,696,0.35714285714285715,0.4,0.3773584905660378,0.11711711711711711,0.13131313131313133,0.12380952380952381,0.16071428571428573,0.18,0.16981132075471697,doc_17_20_syn_short_4180,4,1412
Position Biased,"Pensado para contribuir com ações de educação patrimonial, o Atlas apresenta de forma acessível o trabalho baseado em relatórios dos acervos do Iphan e em dados coletados em visitas de campo a sítios arqueológicos. São mais de 150 páginas de fotos, tabelas, referências e muitos dados que estavam dispersos em repositórios nacionais e internacionais.",True,,0.025887727737426758,350,0.703125,0.5421686746987951,0.6122448979591836,0.38095238095238093,0.2926829268292683,0.33103448275862063,0.421875,0.3253012048192771,0.36734693877551017,doc_07_16_syn_extract_middle_4139,4,350
Position Biased,"Pavimentação de 11,8 quilômetros beneficia importante ligação entre os estados da Bahia e do Piauí ! [Implantação BR-020BA_BR-020 BA - 76 por cento-01.jpg](https://www.gov.br/dnit/pt-br/assuntos/noticias/implantacao-de-segmento-na-br-020-ba-chega-a-76-de-execucao/implantacao-br-020ba_br-020-ba-76-por-cento-01.jpg/@@images/dee6def8-a974-479e-bc6a-852b6dc31001.jpeg) Melhoria na trafegabilidade, conforto e segurança para os usuários são os principais objetivos das obras de implantação da BR-020/BA, no trecho que liga o município de Campo Alegre de Lourdes a São Raimundo Nonato, na divisa com o Piauí. São 11,8 quilômetros de rodovia sendo pavimentados, concluindo o último trecho não pavimentado deste segmento.",True,,0.02770233154296875,715,0.34558823529411764,0.6527777777777778,0.4519230769230769,0.17777777777777778,0.3380281690140845,0.23300970873786406,0.21323529411764705,0.4027777777777778,0.27884615384615385,doc_13_02_syn_short_8749,4,1965
Enhanced (Full),Participação das redes é voluntária e ocorre em duas etapas. Interessados têm até sexta-feira (13) para se inscrever no programa que oferece apoio financeiro para o fortalecimento da matemática nas escolas !,True,,0.02767777442932129,207,0.6857142857142857,0.34285714285714286,0.45714285714285724,0.4117647058823529,0.2028985507246377,0.27184466019417475,0.4,0.2,0.26666666666666666,doc_11_39_syn_extract_first_6344,4,426
Enhanced (Full),"Conjunto de participantes aumentou 3,4% em relação ao final de 2024, totalizando 92.818. Destaque para crescimento de consultores de valores mobiliários **Número recorde de regulados pela Comissão de Valores Mobiliários (CVM)! ** Foi assim que o ano de 2025 terminou, com um **aumento de 3,4%** no conjunto de participantes em relação ao final de 2024, totalizando **92.818**.",True,,0.029800891876220703,376,0.6818181818181818,0.703125,0.6923076923076923,0.4,0.4126984126984127,0.40625,0.3787878787878788,0.390625,0.3846153846153846,doc_09_01_syn_short_9779,4,1091
Enhanced (Full),"O MinC reforça a recomendação para que todos os candidatos consultem antecipadamente sua regularidade jurídica, fiscal e tributária. Estar em débito com a União impede o recebimento de recursos públicos. É fundamental resolver eventuais pendências nos seguintes sistemas: • Cadastro Informativo de Créditos Não Quitados do Setor Público Federal (Cadin); • Certidão Negativa de Débitos Relativos a Créditos Tributários Federais e Dívida Ativa da União (CND); • Certificado de Regularidade do FGTS; • Consulta de Transferência (Constransf); • Sistema de Apoio às Leis de Incentivo à Cultura (Salic); • Cadastro de Entidades Privadas Sem Fins Lucrativos Impedidas (Cepim); • Cadastro Nacional de Empresas Inidôneas e Suspensas (Ceis); • Sistema de Cadastramento Unificado de Fornecedores (Sicaf).",True,,0.025265932083129883,793,0.3951612903225806,0.765625,0.5212765957446809,0.21138211382113822,0.4126984126984127,0.27956989247311825,0.33064516129032256,0.640625,0.43617021276595747,doc_07_12_syn_extract_middle_7735,4,809
Enhanced (Full),"“O Instituto Butantan nasceu da necessidade de proteger a população. Hoje, com os investimentos do governo do presidente Lula, ele se projeta para o futuro como um dos pilares da produção nacional de vacinas e da segurança sanitária do país”, disse o vice-presidente.",True,,0.025133848190307617,267,0.7551020408163265,0.8409090909090909,0.7956989247311828,0.6666666666666666,0.7441860465116279,0.7032967032967034,0.6938775510204082,0.7727272727272727,0.7311827956989247,doc_17_14_syn_extract_middle_5272,4,267
Enhanced (Full),"A ferramenta busca orientar as pessoas sobre as medidas de proteção a serem tomadas. Dessa forma, os alertas terão informações sobre o tipo de risco que está prestes a acontecer e instruções práticas. As definições de conteúdo e do momento de envio dos alertas são de responsabilidade dos órgãos de proteção e defesa civil locais e a ação é operacionalizada por meio da Interface de Divulgação de Alertas Públicos (Idap).",True,,0.027010679244995117,421,0.7195121951219512,0.7468354430379747,0.732919254658385,0.5308641975308642,0.5512820512820513,0.5408805031446542,0.5853658536585366,0.6075949367088608,0.5962732919254657,doc_19_05_syn_extract_middle_6325,4,421
Enhanced (Full),"Agência apoiou na identificação de envolvidos no projeto de produção de armas por meio de impressoras 3D A Operação *Shadowgun* foi deflagrada, com o cumprimento de mandados de prisão e de busca e apreensão contra alvos em doze estados, nesta quinta-feira, 12 de março. A operação contou com a colaboração da ABIN, para aprofundar a compreensão sobre a ameaça representada por armas produzidas por meio de impressoras 3D, especialmente no contexto de grupos extremistas violentos, bem como para identificar os brasileiros envolvidos no desenvolvimento, financiamento e promoção da arma conhecida como Urutau. A Urutau é arma híbrida de funcionamento semiautomático ou automático que representou avanço significativo sobre projetos anteriores de armas 3D, eliminando a necessidade de soldagem e utilizando apenas componentes não controlados.",True,,0.02998495101928711,840,0.36428571428571427,0.6219512195121951,0.4594594594594595,0.15827338129496402,0.2716049382716049,0.19999999999999996,0.19285714285714287,0.32926829268292684,0.24324324324324323,doc_19_38,4,1958
Enhanced (Full),"O evento, que contou com a participação de representantes de 18 entidades nacionais, estaduais e internacionais de 12 estados da federação, avançou significativamente na identificação de formas de executar sete das principais ações do PAN que estavam com baixa implementação. Entre os resultados alcançados estão a identificação de formas para alcançar os objetivos previstos no PAN; a definição de planos operacionais para execução dessas estratégias em âmbito estadual; e a criação e consolidação de uma rede de colaboração entre as OEMAs participantes.",True,,0.02664780616760254,555,0.7142857142857143,0.6730769230769231,0.6930693069306932,0.4639175257731959,0.4368932038834951,0.45,0.5816326530612245,0.5480769230769231,0.5643564356435645,doc_15_07_syn_extract_middle_7046,4,557
Enhanced (Full),"Com foco em teranósticos, o público-alvo da competição são os estudantes de pós-graduação, e contará com doutoranda do CDTN/CNEN no comitê organizador. Estão abertas as inscrições para as **Olímpiadas Nucleares da América Latina - Hackapower LATAM 2026**, competição acadêmica internacional que tem como objetivo estimular a inovação, o desenvolvimento de habilidades de gestão em projetos complexos e o fortalecimento de redes de colaboração no setor nuclear. A iniciativa também busca promover e divulgar a ciência e a tecnologia em alinhamento com os Objetivos de Desenvolvimento Sustentável (ODS) da **Organização das Nações Unidas (ONU)**. O tema central da edição de 2026 será o ***radioteranóstico***, abordagem da medicina nuclear que integra diagnóstico e terapia por meio de radiofármacos direcionados ao mesmo alvo biológico, permitindo identificar, tratar e monitorar doenças de forma de forma personalizada.",True,,0.027487993240356445,920,0.5875,0.7768595041322314,0.6690391459074733,0.4276729559748428,0.5666666666666667,0.48745519713261654,0.4625,0.6115702479338843,0.5266903914590747,doc_11_13_syn_short_1964,4,1445
Enhanced (Full),"Novo conteúdo no aplicativo transforma a norma internacional de saúde e segurança em aprendizado prático, acessível e gratuito !",True,,0.025413990020751953,128,0.9130434782608695,0.3333333333333333,0.48837209302325574,0.6818181818181818,0.24193548387096775,0.35714285714285715,0.8260869565217391,0.30158730158730157,0.4418604651162791,doc_17_07_syn_extract_first_1009,4,375
Enhanced (Full),Voo inaugural marca fase de testes e validações técnicas; Ministério vem preparando sistema aéreo brasileiro para inclusão da nova tecnologia ! Embraer faz primeiro voo de aeronave elétrica de decolagem e pouso vertical,True,,0.02680182456970215,219,0.868421052631579,0.532258064516129,0.66,0.6486486486486487,0.39344262295081966,0.4897959183673469,0.39473684210526316,0.24193548387096775,0.3,doc_05_06_syn_extract_first_1525,4,495
Enhanced (Full),! Foto_Diogo_Zacarias.png,True,,0.028256893157958984,25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,doc_15_10_syn_extract_first_7797,4,273
Enhanced (Full),"Iniciativa do Governo do Brasil promove o diálogo entre professores, mestres e jovens na construção de uma educação antirracista !",True,,0.02614879608154297,130,0.9090909090909091,0.28169014084507044,0.43010752688172044,0.6666666666666666,0.2,0.30769230769230765,0.7272727272727273,0.22535211267605634,0.34408602150537637,doc_11_03_syn_extract_first_5853,4,405
Enhanced (Full),"Mais de 2,4 mil serviços foram contratados pela plataforma, que conecta cerca de 8,1 mil microempreendedores individuais a 1,3 mil órgãos públicos ! Contrata+_1-Ano.png Em um ano de operação, a plataforma Contrata+Brasil já gerou R$ 13,7 milhões em renda direta para microempreendedores individuais (MEIs) por meio de contratações realizadas por órgãos públicos em todo o país. Desde o lançamento, em fevereiro do ano passado, 8.129 MEIs se cadastraram na plataforma, que também reúne 1.311 órgãos públicos entre prefeituras, governos estaduais, órgãos federais e suas entidades.",True,,0.026806354522705078,579,0.5229357798165137,0.6477272727272727,0.5786802030456852,0.3888888888888889,0.4827586206896552,0.43076923076923074,0.3302752293577982,0.4090909090909091,0.3654822335025381,doc_01_17_syn_short_4502,4,1004
Enhanced (Full),"Cientistas de cinco países e especialistas indígenas apresentaram nesta quinta-feira (27) materiais que unem conhecimentos biológicos, indígenas e pesquisa social produzidos a partir de expedição científica realizada no extremo oeste do Amazonas. O evento de lançamento do livro **“Relatório do Inventário Rápido Biológico e Social do Alto Rio Içá #33”** e vídeo acontece às 9h, no Auditório da Ciência do Instituto Nacional de Pesquisas da Amazônia (Inpa/MCTI), com entrada gratuita. O inventário em campo no Alto Rio Içá foi realizado durante 25 dias, em maio de 2025. A região remota com paisagens pouco documentadas da Amazônia Ocidental agora conta com importantes materiais que trazem a caracterização da área estudada, informações sobre a geologia, flora e vegetação e catalogação de quatro grupos de animais (peixes, anfíbios e répteis, aves, mamíferos).",True,,0.027294158935546875,862,0.46794871794871795,0.9012345679012346,0.6160337552742616,0.36129032258064514,0.7,0.47659574468085103,0.358974358974359,0.691358024691358,0.4725738396624472,doc_15_22_syn_short_8939,4,1088
Enhanced (Full),"Parceria garante novas edições do concurso até 2028 e aproxima pesquisa, setor produtivo e políticas públicas para o desenvolvimento florestal sustentável !",True,,0.026282548904418945,156,0.96,0.4,0.5647058823529413,0.6666666666666666,0.2711864406779661,0.38554216867469876,0.84,0.35,0.49411764705882355,doc_15_03_syn_extract_first_7291,4,386
