id,title,category,subcategory,original_length,reference_summary,reference_length,latency,success,error
3f63255fbeee83dbd1d973b9e45a5602,PGFN participa do Pé-de-Meia e contribui para reduzir desigualdade social entre alunos,Educação,Programas e Políticas Educacionais,5001,"O governo federal lançou o programa ""Pé-de-Meia"" em 2023 para incentivar alunos do ensino médio da rede pública a frequentar as aulas e concluir os estudos. O benefício, que pode chegar a R$ 9,2 mil por aluno, é uma modalidade de poupança que visa democratizar o acesso à educação e reduzir a desigualdade social. A Procuradoria-Geral da Fazenda Nacional (PGFN) participou da criação do programa, prestando assessoria jurídica e analisando a legislação pertinente. O programa tem sido fundamental para a permanência e conclusão escolar de estudantes, como Vitória, que afirma que o auxílio a incentivou a continuar estudando.",625,2.7656919956207275,True,
6536efcd90fa46f488d8037473f30d64,Reunião com governadora do Rio Grande do Norte reforça ações de segurança hídrica no estado,Meio Ambiente e Sustentabilidade,Conservação Ambiental,3433,"O Governo Federal e o Estado do Rio Grande do Norte se reuniram para discutir o cenário da segurança hídrica no estado e as ações para enfrentar o próximo período seco. A reunião tratou do andamento de obras estratégicas, como o Ramal do Apodi e o Projeto de Integração do Rio São Francisco, que ampliam a oferta de água no estado. O secretário nacional de Segurança Hídrica destacou os investimentos históricos de mais de R$ 3,5 bilhões em grandes empreendimentos estruturantes, como a Barragem de Oiticica, reforçando o compromisso do Governo Federal com a segurança hídrica e o desenvolvimento regional sustentável.",618,3.6855244636535645,True,
64935a4f9f5038375f270b4e87c00c17,"Por meio do Acredita, MDS realiza 1ª Oficina de Biojoias para artesãs indígenas do Amazonas",Desenvolvimento Social,Programas Sociais,4719,"Aqui está um resumo da notícia em 2-3 frases concisas (cerca de 150 palavras):

O Ministério do Desenvolvimento e Assistência Social, Família e Combate à Fome (MDS) promoveu a 1ª Oficina de Biojoias para artesãs indígenas do Alto Rio Negro, no Amazonas, reunindo cerca de 50 mulheres de 12 etnias. A iniciativa, desenvolvida no âmbito do Programa Acredita no Primeiro Passo, visou promover a inclusão produtiva e a geração de renda por meio da valorização dos saberes tradicionais e da ampliação das oportunidades de comercialização. Durante a oficina, as participantes receberam formação técnica sobre a produção de biojoias e ecojoias, além de orientações sobre o Cadastro Único e as políticas públicas do Governo Federal, fortalecendo sua autonomia econômica e a visibilidade de sua produção artesanal.",805,3.0841357707977295,True,
feb7f1bcb0a184a37c42638fa67bd6d8,INPI disponibiliza dados abertos sobre cinco serviços,"Ciência, Tecnologia e Inovação",Desenvolvimento Tecnológico,568,"O Instituto Nacional da Propriedade Industrial (INPI) disponibilizou dados em formato aberto sobre diferentes tipos de propriedade intelectual, incluindo Desenhos Industriais, Marcas, Patentes, Programas de Computador e Contratos de Transferência de Tecnologia. Esses dados estão acessíveis ao público, em formato digital e aberto, permitindo sua livre utilização e processamento, de acordo com o Decreto nº 8.777/2016 sobre dados abertos.",439,2.255815267562866,True,
a97380813e350ded6a482132b2d56735,Anatel assegura estabilidade dos serviços de telecomunicações no Carnaval 2026,Comunicações e Mídia,Telecomunicações,2350,"A Anatel desempenhou papel estratégico na organização e no acompanhamento dos grandes carnavais do Brasil neste ano, assegurando a estabilidade dos serviços de telecomunicações. A Agência realizou reuniões técnicas, monitorou a instalação de infraestrutura temporária e executou ações preventivas para mitigar riscos de interferência, com foco em cidades como Salvador, Recife, Olinda, São Paulo e Rio de Janeiro. Essa abordagem pedagógica garantiu o uso ordenado do espectro de radiofrequência, essencial à viabilidade das celebrações.",536,2.2633519172668457,True,
d9b3fc1978142cd85fa7fa98f073e6f3,Operação contra crimes digitais cumpre mandados em 11 estados com apoio do Governo do Brasil,Segurança Pública,Combate ao Crime Organizado,2870,"O Governo do Brasil, por meio do Ministério da Justiça e Segurança Pública, apoiou a Operação Server Out II, que cumpriu 14 mandados de busca e apreensão em 11 estados, com foco na repressão a crimes digitais contra crianças e adolescentes, como disseminação de conteúdos extremistas e armazenamento de material de abuso sexual. A operação contou com a integração das Polícias Civis e a cooperação entre União, estados e parceiros internacionais, demonstrando a importância do enfrentamento de ameaças digitais que ultrapassam fronteiras.",538,3.398146390914917,True,
0d8dd5973d557ec077d84048c11f8e63,"MPA leiloa Terminais Pesqueiros de Aracaju, Santos e Cananéia nesta terça, 3",Economia e Finanças,Investimentos e Comércio Exterior,584,"O Ministério da Pesca e Aquicultura (MPA) e a B3 realizaram um leilão para concessão de três terminais pesqueiros em Aracaju, Santos e Cananéia. A concessão, com duração de 20 anos, permite que o setor privado explore economicamente esses terminais. O leilão ocorreu na sede da B3, com algumas adaptações devido a obras na entrada principal do prédio.",351,1.706552505493164,True,
c7c0621c8e014ae52985df0ac30c62fc,Deputada do Ceará é alvo da PF em ação contra fraudes no INSS,Segurança Pública,Combate ao Crime Organizado,1797,"A Polícia Federal e a Controladoria-Geral da União (CGU) realizaram a terceira fase da Operação Sem Desconto, investigando um esquema bilionário de descontos fraudulentos nas aposentadorias e pensões do INSS. Foram apreendidos quase R$ 2,5 bilhões, e a deputada Maria Gorete Pereira (MDB-CE) foi um dos alvos, acusada de utilizar sua influência política para acelerar acordos com o INSS que permitiam os descontos ilegais e receber mais de R$ 780 mil em propina. A operação também resultou na prisão preventiva da advogada Cecília Mota e do empresário Natjo Pinheiro, apontados como operadores do esquema.",605,2.237339973449707,True,
inscricoes-de-projetos-para-preservacao-de-acervos-presidenciais-sao-reabertas_6ac5ad,Inscrições de projetos para preservação de Acervos Presidenciais são reabertas,"Cultura, Artes e Patrimônio",Preservação do Patrimônio,3142,"O Iphan (Instituto do Patrimônio Histórico e Artístico Nacional) reabre as inscrições para o Edital de Chamamento Público nº 11/2025, que oferece R$ 30 milhões para projetos de preservação, organização e extroversão de acervos presidenciais. As propostas podem ser submetidas de 23 de março a 10 de abril pela plataforma Transferegov.br, e uma roda de conversa online será realizada em 24 de março para esclarecer dúvidas sobre o edital.",437,1.9982905387878418,True,
6846979ed5ba9f6df7e535305d78b092,Seleções de bolsistas da ANA e do CNPq são encerradas e resultados divulgados,"Ciência, Tecnologia e Inovação",Pesquisa Científica,5653,"A Agência Nacional de Águas e Saneamento Básico (ANA) divulgou os resultados de seleção de bolsistas para diversos projetos de pesquisa em parceria com o Conselho Nacional de Desenvolvimento Científico e Tecnológico (CNPq). Foram selecionados(as) candidatos(as) para vagas de mestrado, doutorado e nível superior, com cargas horárias e valores de bolsas variados, abrangendo temas como aprimoramento de sistemas de informações, monitoramento de riscos hidrológicos, simulação hidrodinâmica e sedimentológica, cobrança de serviços de manejo de águas pluviais e desenvolvimento de arcabouço analítico de dados de sedimentos em suspensão.",635,2.574284315109253,True,
cf63e402f93a06d25053f22d99e65723,Começa nesta segunda (23) o pagamento de benefícios e auxílios referentes ao mês de fevereiro,Saúde,Sistema Único de Saúde (SUS),2243,"O INSS iniciará o pagamento de benefícios e auxílios referentes a fevereiro de 2026 nesta segunda-feira (23), seguindo o calendário divulgado anteriormente. Os beneficiários devem verificar o número final do cartão de benefício para conferir a data de pagamento, que será entre 23 de fevereiro e 6 de março, dependendo do valor do benefício.",341,1.9503753185272217,True,
91cac12dcf0cd9c008122d0c7535e7a4,MPO lança portal para pagamentos a Organismos Internacionais e realiza cerimônia de entrega do 1º Prêmio Seaid Antônio Sabino,Meio Ambiente e Sustentabilidade,Mudanças Climáticas,4760,"O Ministério do Planejamento e Orçamento (MPO) realizará um evento para lançar o Portal Ybi, uma plataforma de pagamentos a organismos internacionais, e entregar o 1º Prêmio Seaid Antônio Sabino, que reconhecerá iniciativas ambientais e climáticas de excelência em projetos com financiamento externo. O evento contará com a participação de autoridades governamentais e representantes de instituições multilaterais de desenvolvimento.",433,1.946336269378662,True,
47967f53c316725980da04247dc385ee,"PGFN lança campanha “Elas regularizam”, para incentivar mulheres a quitar débitos",Economia e Finanças,Fiscalização e Tributação,4398,"Resumo da notícia em 2-3 frases concisas (100-150 palavras):

A Procuradoria-Geral da Fazenda Nacional (PGFN) lançou a campanha ""Elas regularizam"" para incentivar mulheres microempreendedoras a quitarem suas dívidas com a União. Atualmente, mais de 1 milhão de mulheres, ou 43,98% do total de 2,5 milhões de devedores, estão com pendências. A campanha oferece condições diferenciadas, como descontos de até 100% sobre juros, multas e encargos legais, para facilitar a regularização das dívidas, que podem ser negociadas e quitadas até 29 de maio deste ano.",556,2.765751361846924,True,
6ff2d5eb76b80ffcc27acb8a84117d38,"Manifestação conjunta abrangente e inédita agiliza inclusão de blocos nas Bacias de Campos, Santos e Espírito Santo",Meio Ambiente e Sustentabilidade,Gestão de Resíduos e Licenciamento,3216,"A Agência Nacional do Petróleo, Gás Natural e Biocombustíveis (ANP) emitiu a primeira manifestação de viabilidade ambiental para uma área contínua, não individualmente por bloco. Essa medida representa um avanço na política de oferta de áreas, dando maior celeridade à avaliação ambiental necessária para a inclusão de blocos na Oferta Permanente de Concessão (OPC) e na Oferta Permanente de Partilha (OPP), ampliando a previsibilidade regulatória e operacional para o planejamento das rodadas. Além disso, a ANP está atualizando o edital da Oferta Permanente de Partilha para ampliar o número de blocos ofertados, reforçando seu compromisso com a segurança jurídica, a transparência e a previsibilidade dos processos licitatórios.",731,3.02756667137146,True,
86273730d381b46654ab7a766a489505,Começam as inscrições para o 3º Concurso Melhores Receitas da Alimentação Escolar,Educação,Ensino Básico,4572,"O Fundo Nacional de Desenvolvimento da Educação (FNDE) lançou a 3ª edição do Concurso Melhores Receitas da Alimentação Escolar, com o objetivo de selecionar e premiar receitas elaboradas por merendeiras e merendeiros de escolas públicas que utilizem ingredientes da agricultura familiar e alimentos regionais. O concurso oferece prêmios de R$ 5 mil para cada participante vencedor e de R$ 8 mil para cada escola vinculada à receita premiada, a serem investidos em equipamentos ou melhoria da infraestrutura da cozinha escolar. As inscrições estão abertas até 27 de março de 2026 e as receitas vencedoras serão divulgadas em um e-book digital.",642,2.932133197784424,True,
0a6cd6315cf46dc7b720c1768bf2c20c,"No Dia do Consumidor, SPA orienta sobre direitos dos apostadores no mercado regulado",Economia e Finanças,Fiscalização e Tributação,3296,"O governo brasileiro lançou um curso gratuito online para orientar os consumidores-apostadores sobre seus direitos e os riscos do mercado de apostas de quota fixa, que agora funciona em ambiente regulado no país. O curso aborda temas como funcionamento do mercado, direitos do consumidor, princípios de jogo responsável e educação financeira, oferecendo certificação digital aos participantes que concluírem as atividades com aproveitamento.",441,2.0211546421051025,True,
2053efdaee09dbd0fb6bc29b747befe8,Consulta pública vai reunir contribuições para o IV Plano Nacional de Prevenção e Erradicação do Trabalho Infantil,Justiça e Direitos Humanos,Direitos das Crianças,2087,"O Ministério do Trabalho e Emprego (MTE) abriu uma consulta pública de 45 dias para receber contribuições da sociedade na elaboração do IV Plano Nacional de Prevenção e Erradicação do Trabalho Infantil e Proteção de Adolescentes no Trabalho. O objetivo é ampliar a colaboração da sociedade na definição de diretrizes, metas e estratégias para o enfrentamento do trabalho infantil no país, reforçando o compromisso com a transparência e o diálogo social.",453,1.6914467811584473,True,
fe12295794b4bd3ddbf6d9f4759b1786,Ministério do Trabalho e Emprego é premiado por serviços digitais focados no cidadão,Políticas Públicas e Governança,Administração Pública,3769,"O Ministério do Trabalho e Emprego (MTE) recebeu dois importantes prêmios em 2025: o primeiro lugar na categoria Líder em Transformação Digital, reconhecido pela Secretaria de Governo Digital, e a nota máxima na Autoavaliação em Integridade Pública da Controladoria-Geral da União (CGU), alcançando o Nível 3 de maturidade. Esses prêmios refletem o compromisso do MTE com a gestão pública ética, transparente e focada no cidadão, por meio de iniciativas de transformação digital e modernização de serviços.",506,2.752147674560547,True,
vorcaro-e-transferido-em-meio-a-expectativa-por-delacao-premiada_a990c5,Vorcaro é transferido em meio à expectativa por delação premiada,Segurança Pública,Combate ao Crime Organizado,573,"O Ministro André Mendonça, do Supremo Tribunal Federal (STF), autorizou a transferência do banqueiro Daniel Vorcaro da Penitenciária Federal em Brasília para a carceragem da Superintendência da Polícia Federal. Essa transferência ocorre em meio à expectativa do início das tratativas para a assinatura de um acordo de delação premiada de Vorcaro com os investigadores, após uma recente mudança de advogado que sinalizou sua disposição em negociar esse acordo, seja com a Polícia Federal ou com a Procuradoria-Geral da República.",528,1.8488638401031494,True,
00a987cdb714d41163f0d7ee61af208a,Ministério de Portos e Aeroportos abre vagas para o curso de Introdução à Aviação,Educação,Educação Profissional e Capacitação,2214,"O Ministério de Portos e Aeroportos (MPor) abriu inscrições para um curso online e gratuito de Introdução à Aviação, com carga horária de 20 horas distribuídas em quatro módulos. O curso é voltado a profissionais e interessados no setor de aviação civil, com conteúdo abordando história da aviação, aeronaves, aeroportos e perspectivas futuras do setor, incluindo desenvolvimento aeroespacial. As inscrições são gratuitas e podem ser feitas até setembro de 2026 ou até o preenchimento total das vagas.",501,1.8970825672149658,True,
23e530d40ae56a3582c26c6da91c0739,Aposentados e pensionistas do Goiás já receberam de volta mais de R$ 63 milhões por descontos não autorizados,Saúde,Programas e Projetos em Saúde,3438,"O governo brasileiro já devolveu mais de R$ 63 milhões a 93.417 aposentados e pensionistas do Goiás devido a descontos associativos não autorizados em benefícios do INSS. Nacionalmente, o governo atingiu a marca de R$ 2,74 bilhões pagos no acordo de ressarcimento a quatro milhões de beneficiários, com correção pela inflação e sem necessidade de ação judicial. O prazo para aderir ao acordo segue aberto até 14 de fevereiro de 2026, com procedimento gratuito e simples, e o INSS pagará 5% de honorários advocatícios em ações individuais propostas antes de 23 de abril de 2025.",577,3.9567155838012695,True,
8f5d28012b36b909624c6ed14e1ea51a,ANTT conquista reconhecimento nacional e fica em segundo lugar em prêmio que destaca inovação e capacitação em PPPs,Infraestrutura e Transportes,Logística e Transporte,5364,"A ANTT (Agência Nacional de Transportes Terrestres) e a ARTEMIG (Agência Reguladora de Transportes de Minas Gerais) foram premiadas em segundo lugar no Prêmio CAIXA PPP 2025 pela ""Melhor Iniciativa em Capacitação em Parcerias Público-Privadas"". A parceria entre as instituições, por meio do Programa ANTT Coopera, promoveu capacitação técnica, troca de experiências e construção de soluções para desafios do setor de transportes, resultando em melhorias concretas na regulação, fiscalização e gestão de concessões e PPPs, beneficiando diretamente a população.",559,2.2553422451019287,True,
059dc9ade3e9be6a83e41dbb74c55e79,Controle social e ciência caminham juntos na Fiocruz,Saúde,Sistema Único de Saúde (SUS),3779,"O X Congresso Interno da Fiocruz, realizado em 10 de dezembro de 2025, integrou as celebrações dos 125 anos da Fundação e destacou o papel estratégico do controle social na formulação, monitoramento e avaliação de políticas públicas de saúde, baseadas em evidências científicas e na escuta da sociedade. A presidenta do Conselho Nacional de Saúde (CNS), Fernanda Magano, enfatizou a importância da luta antirracista, do combate à violência contra a mulher e à LGBTfobia, bem como a necessidade de uma nova legislação para fortalecer a Fiocruz como instituição estratégica de saúde, ciência e tecnologia. O evento contou com a participação de ex-presidentes da Fiocruz, que destacaram avanços na relação da Fundação com os movimentos sociais, na equidade de gênero e raça, e na inclusão de pessoas com deficiência.",813,3.0629968643188477,True,
79d7c874a8f88d967feba4438a94c789,CVM disponibiliza calendário de 2026 com prazos de entrega de informações pelos regulados,Políticas Públicas e Governança,Transparência e Prestação de Contas,1639,"O Calendário CVM 2026 é uma ferramenta disponibilizada pela Comissão de Valores Mobiliários (CVM) que auxilia no acompanhamento e cumprimento de prazos estabelecidos pelas normas da Autarquia. Essa ferramenta permite que os participantes do mercado regulados pela CVM consultem de forma rápida e objetiva as obrigações de entrega de informações, diminuindo a incidência de multas cominatórias. O calendário é atualizado até 15 de dezembro de cada ano, permitindo que os participantes se programem com antecedência para o exercício seguinte.",540,2.5549843311309814,True,
e26166eaa8c49e11d9f16cf518cfb07a,FNDE registra 465 atendimentos no primeiro mês do Balcão Virtual institucional,Educação,Programas e Políticas Educacionais,3514,"O FNDE (Fundo Nacional de Desenvolvimento da Educação) registrou 465 atendimentos no primeiro mês de funcionamento do Balcão Virtual Institucional, uma plataforma de atendimento que alcançou 88% de satisfação entre os usuários. A ferramenta visa aproximar o órgão dos gestores responsáveis pela execução de políticas educacionais, oferecendo respostas mais rápidas e eficientes às demandas do dia a dia da gestão.",413,2.026869058609009,True,
33dd6edf911ae353556a9b3c00a8d0fd,"Governo Federal destina mais R$ 4,8 milhões para a Zona da Mata mineira",Segurança Pública,Prevenção e Enfrentamento à Violência,8564,"O governo federal brasileiro destinou R$ 16,1 milhões em recursos para municípios atingidos pelas chuvas na Zona da Mata mineira. Um grupo de trabalho interministerial foi montado em Juiz de Fora para monitorar a situação e coordenar as ações emergenciais. O presidente Lula visitou as áreas afetadas e garantiu que o governo federal apoiará a recuperação das cidades, empresas e infraestrutura danificadas. Até o momento, 70 mortes foram confirmadas e 5 pessoas estão desaparecidas. O governo federal também ativou o sistema de alerta da Defesa Civil para orientar a população sobre os riscos e medidas de proteção.",616,2.635402202606201,True,
43cbc1c8b5ba958c3e20c083f86858d2,Aumento para alimentação escolar chega a 55% com novo reajuste,Educação,Ensino Básico,4025,"O Ministério da Educação (MEC) anunciou um novo aumento de 14,35% nos valores do Programa Nacional de Alimentação Escolar (PNAE) para 2026, elevando o custo anual do programa de R$ 3,6 bilhões em 2022 para R$ 6,7 bilhões. Essa atualização, que visa recompor a inflação e garantir a qualidade nutricional das refeições, representa um aumento acumulado de quase 55% durante a atual gestão governamental. Além disso, o programa amplia a participação da agricultura familiar, destinando 45% dos recursos para a compra de alimentos desses pequenos produtores, fortalecendo a economia local e contribuindo para a segurança alimentar dos estudantes da rede pública de ensino.",668,2.6485788822174072,True,
f6c38ab11e936d5e724b78dc18c23e98,"Na Índia, secretário-executivo do MDIC debate economia de impacto e fomento à inovação",Relações Internacionais e Diplomacia,Política Externa,2982,"O secretário-executivo do Ministério do Desenvolvimento, Indústria, Comércio e Serviços (MDIC), Márcio Elias Rosa, integrou a comitiva oficial da visita do presidente Luiz Inácio Lula da Silva à Índia. Durante a viagem, Elias Rosa debateu o fortalecimento da Economia de Impacto entre Brasil e Índia, apresentando a Estratégia Nacional de Economia de Impacto (Enimpacto) como marco estruturante. Além disso, foi inaugurado o primeiro escritório da ApexBrasil em Nova Délhi, consolidando a presença permanente do Brasil em um mercado estratégico e ampliando o apoio às empresas nacionais interessadas em exportar e atrair investimentos.",635,1.9927287101745605,True,
95434e31e37bfa4d7e0dc8b3a1293f98,#TôComProf: Amazon oferece benefícios a professores,Educação,Programas e Políticas Educacionais,2710,"O Ministério da Educação (MEC) lançou o programa #TôComProf, que oferece descontos e benefícios exclusivos a educadores brasileiros em parceria com empresas privadas, como a Amazon. A iniciativa faz parte do programa Mais Professores para o Brasil, que visa fortalecer a formação docente, incentivar o ingresso de professores na educação pública e valorizar os profissionais do magistério, proporcionando-lhes recursos e oportunidades de desenvolvimento profissional contínuo.",476,1.6804873943328857,True,
16cd9adce799279ab8cc62d8d1a3c6a1,Anatel disponibiliza boletos da TFF e da CFRP,Economia e Finanças,Fiscalização e Tributação,1758,"Resumo da notícia governamental brasileira em 2-3 frases concisas (100-150 palavras):

A Agência Nacional de Telecomunicações (Anatel) disponibilizou os boletos referentes à Taxa de Fiscalização de Funcionamento (TFF) e à Contribuição para o Fomento da Radiodifusão Pública (CFRP), com prazo de pagamento até 31 de março de 2026. Os principais contribuintes são empresas de telecomunicações e radiodifusores, que devem emitir os boletos diretamente pelo sistema da Anatel, evitando contratempos. A Anatel reforça que não envia boletos por e-mail ou correspondência física, sendo a responsabilidade pela emissão exclusiva do contribuinte, que deve verificar eventuais débitos pendentes e proceder à regularização, se necessário.",727,2.488945245742798,True,
4ac8ca4d317b64cce91992eda4466b56,"Petrobras registra lucro líquido de R$ 110,6 bilhões em 2025",Economia e Finanças,Política Econômica,2448,"A Petrobras registrou lucro líquido recorde de R$ 110,6 bilhões em 2025, impulsionado pelo aumento da produção de petróleo e gás, além da geração de caixa robusta da empresa. Apesar da queda no preço internacional do barril de petróleo, a estatal apresentou desempenho operacional sólido, com aumento de 11% na produção total de óleo e gás e recorde nas exportações de petróleo no quarto trimestre.",398,1.8553242683410645,True,
ecba5b245361dc0195db2f5126883054,TV Brasil: Na Mesa com Datena estreia nesta terça com Geraldo Alckmin,Comunicações e Mídia,Telecomunicações,2516,"A TV Brasil estreia um novo programa de entrevistas semanal, ""Na Mesa com Datena"", apresentado pelo jornalista José Luiz Datena. O programa terá sua primeira entrevista com o vice-presidente e ministro do Desenvolvimento, Indústria, Comércio e Serviços, Geraldo Alckmin. A contratação de Datena faz parte da estratégia da Empresa Brasil de Comunicação (EBC) de fortalecer o jornalismo em seus veículos, oferecendo informação segura e contextualizada à população.",462,1.8447577953338623,True,
90163b3f26c9f6f72299b9ec1043a2a4,PGR defende arquivamento de inquérito contra Elon Musk,Justiça e Direitos Humanos,Sistema Judiciário,1058,"O procurador-geral da República, Paulo Gonet, enviou parecer ao Supremo Tribunal Federal (STF) recomendando o arquivamento da investigação contra o empresário Elon Musk, dono da rede social X, que apurava o suposto uso da plataforma para ataques virtuais contra ministros da Corte e desobediência a decisões judiciais. Segundo Gonet, a investigação da Polícia Federal não encontrou evidências de resistência deliberada da plataforma em acatar as determinações do STF ou do Tribunal Superior Eleitoral, e as inconsistências que permitiram acessos a conteúdos suspensos não tiveram intenção fraudulenta. Agora, caberá ao ministro Alexandre de Moraes, relator do inquérito, decidir sobre o arquivamento.",700,2.5932161808013916,True,
63264edd9fcd6c2cce02581f159fcee7,Anvisa determina o recolhimento de suplementos em situação irregular,Saúde,Vigilância Sanitária,808,"A Anvisa determinou o recolhimento de suplementos alimentares da empresa Santo Mato Farma, pois os produtos foram fabricados e comercializados sem os estudos de estabilidade necessários para garantir a segurança, composição e qualidade até o final do prazo de validade. Consequentemente, a comercialização, distribuição, fabricação, propaganda e consumo desses suplementos ficam suspensos, conforme a Resolução (RE) 809/2026 publicada no Diário Oficial da União.",462,1.721057653427124,True,
e883dca0ababefbb79a5e80f1b7eb001,Presença feminina na Anvisa: mulheres já são maioria e fortalecem a proteção à saúde,Saúde,Sistema Único de Saúde (SUS),2907,"A Anvisa, agência reguladora brasileira, tem uma presença feminina expressiva, com as mulheres representando 58% da sua força de trabalho. Essa liderança feminina na regulação sanitária do país é fruto de um movimento histórico de ampliação do espaço das mulheres no serviço público, consolidando uma estrutura diversa e humanizada na gestão pública.",350,1.8743021488189697,True,
premio-minha-casa-minha-vida-sera-entregue-nesta-quarta-feira-25_ec1b5b,"PRÊMIO MINHA CASA, MINHA VIDA SERÁ ENTREGUE NESTA QUARTA-FEIRA (25)",Habitação e Urbanismo,Programas Habitacionais,1111,"O Ministério das Cidades realizará a entrega do Prêmio Minha Casa, Minha Vida nesta quarta-feira, 25 de março, às 14h, em Brasília. O prêmio reconhece projetos de entidades e construtoras que se destacaram em áreas como qualidade urbanística, inovação e sustentabilidade na produção de moradias de interesse social em diferentes regiões do Brasil. O objetivo é incentivar a melhoria contínua da qualidade dos projetos e promover soluções inovadoras e sustentáveis.",464,2.126676559448242,True,
5976b55c5f05ef9c4ed0111baf271abc,Ministro diz que Previdência Social pretende antecipar benefícios nas cidades afetadas pelas fortes chuvas em MG,Políticas Públicas e Governança,Administração Pública,2715,"Resumo da notícia em 2-3 frases concisas (100-150 palavras):

O ministro da Previdência Social, Wolney Queiroz, se solidarizou com as vítimas das fortes chuvas em Minas Gerais e anunciou que a Previdência Social negocia antecipar os benefícios previdenciários aos segurados das regiões atingidas. Além disso, o ministro adiantou que o governo apresentará em breve um plano com medidas para combater a fila do INSS. O presidente do Conselho de Recursos da Previdência Social (CRPS) também apresentou resultados exitosos do conselho nos últimos anos, com redução significativa do acervo de processos e do estoque de processos com mais de 180 dias de espera.",655,3.900301933288574,True,
cb978b7fbd4e79c864f2b033973dd351,Xingu ganha novo ciclo de gestão e projetos sustentáveis,Meio Ambiente e Sustentabilidade,Conservação Ambiental,4404,"O Plano de Desenvolvimento Regional Sustentável do Xingu (PDRSX) passará por uma ampliação da sua governança em 2026, com a inclusão de novos ministérios e organizações da sociedade civil no Comitê Gestor. Isso marca um novo ciclo de fortalecimento do plano, que orienta ações e investimentos para a melhoria da vida no território do Xingu. O plano também terá seu território ampliado, com a inclusão de novos municípios, e lançará um novo edital de cerca de R$ 60 milhões voltado a iniciativas de reflorestamento, recuperação de áreas degradadas e bioeconomia na região.",571,2.8107218742370605,True,
67772f452e7991284b1c0872c8d54562,Presidente da CBAt crê em recorde de pódios nos Jogos de Los Angeles,Esportes e Lazer,Competições Esportivas,5428,"O presidente da Confederação Brasileira de Atletismo (CBAt), Wlamir Motta Campos, projeta que o Brasil possa conquistar de 3 a 4 medalhas nos Jogos Olímpicos de Los Angeles em 2028, superando o melhor desempenho da modalidade em uma única Olimpíada, que foi de 3 medalhas em Pequim 2008. Campos destaca atletas de destaque, como Caio Bonfim, Juliana Campos e Alison dos Santos, e menciona que o Brasil se candidatou para sediar o Campeonato Mundial de Corrida de Rua em 2028, além de ter o sonho de sediar um Campeonato Mundial de Atletismo completo, embora enfrente desafios com a infraestrutura esportiva do país.",615,2.7277822494506836,True,
1371bb4809c4c84cb71dbf4ec58b3895,Anvisa fortalece diálogo regulatório com países africanos,Saúde,Vigilância Sanitária,2679,"A Anvisa integrou a Missão África 2026, uma iniciativa da ApexBrasil e do Ministério das Relações Exteriores, com o objetivo de aprofundar a cooperação econômica e ampliar o comércio bilateral entre Brasil e países africanos. Durante a missão, a Anvisa buscou fortalecer o diálogo regulatório com autoridades sanitárias africanas, especialmente em relação à consolidação da African Medicines Agency (AMA), que representa um importante avanço na relação entre os países e pode transformar o acesso a produtos médicos no continente.",530,2.106592893600464,True,
03498a56230e59b82fd46fb6fc98f947,Fortes chuvas: Defesa Civil mantém gabinete de crise em São Paulo,Segurança Pública,Prevenção e Enfrentamento à Violência,715,"O estado de São Paulo permanece em alerta devido à previsão de chuvas intensas até amanhã (11/3). O gabinete de crise da Defesa Civil continua monitorando as condições meteorológicas e, caso a situação se agrave, poderá se reunir presencialmente. Nesta terça-feira (10/3), ventos marítimos e ar mais frio provocaram queda nas temperaturas, e na quarta-feira (11/3), a instabilidade tende a se intensificar com a formação de uma área de baixa pressão na costa da região Sudeste.",477,2.1073594093322754,True,
b6badf6a2051a89cc9baa464f33a162d,Defesa Civil Alerta é acionado em Guarujá por risco de deslizamentos após fortes chuvas,Segurança Pública,,3415,"O sistema Defesa Civil Alerta foi acionado no município de Guarujá (SP) devido ao alto risco de deslizamentos causados pelas fortes chuvas. O sistema enviou mensagens de alerta aos moradores de áreas vulneráveis, orientando-os a deixarem suas casas e buscarem abrigos seguros. O Defesa Civil Alerta é uma ferramenta gratuita que utiliza a rede de telefonia celular para enviar alertas de emergência à população, com o objetivo de ampliar a segurança da população em situações de risco.",485,1.956059217453003,True,
0e7c281345c43c1029cceb837bf69029,Embaixador do Irã na ONU confirma 1.332 mortes de civis em guerra,Relações Internacionais e Diplomacia,Acordos Internacionais,2161,"O embaixador do Irã na ONU afirmou que pelo menos 1.332 civis iranianos foram mortos no conflito com Israel e os EUA, acusando esses países de deliberadamente atacarem a infraestrutura civil iraniana. O presidente dos EUA, Donald Trump, exigiu a ""rendição incondicional"" do Irã e disse que deve ter voz na escolha da nova liderança iraniana, o que foi rejeitado pelo embaixador iraniano como uma ""clara violação"" da Carta da ONU. Autoridades americanas também investigam a possibilidade de forças dos EUA terem sido responsáveis por um ataque a uma escola de meninas no Irã.",574,3.590456962585449,True,
